"filename", "language", "JavaScript", "Markdown", "JSON", "JavaScript JSX", "CSS", "comment", "blank", "total"
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDocNew\steps\processDocument\components\SaveConfirmationModal\style.module.css", "CSS", 0, 0, 0, 0, 94, 0, 14, 108
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDocNew\steps\processDocument\processDocument.module.css", "CSS", 0, 0, 0, 0, 38, 0, 7, 45
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDocNew\steps\processDocument\utils\utils.js", "JavaScript", 175, 0, 0, 0, 0, 18, 29, 222
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDocNew\steps\selectDoc\SelectDoc.jsx", "JavaScript JSX", 0, 0, 0, 265, 0, 8, 25, 298
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDocNew\steps\selectDoc\selectDoc.module.css", "CSS", 0, 0, 0, 0, 77, 30, 16, 123
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDocNew\steps\selectDoc\selectedDocuments\SelectedDocuments.jsx", "JavaScript JSX", 0, 0, 0, 79, 0, 5, 12, 96
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDocNew\steps\selectDoc\selectedDocuments\selectedDocuments.module.css", "CSS", 0, 0, 0, 0, 47, 3, 7, 57
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDocNew\steps\selectDoc\swiper.css", "CSS", 0, 0, 0, 0, 36, 0, 7, 43
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDocNew\steps\selectWorkflow\SelectWorkflow.jsx", "JavaScript JSX", 0, 0, 0, 78, 0, 2, 15, 95
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDocNew\steps\selectWorkflow\selectWorkflow.module.css", "CSS", 0, 0, 0, 0, 33, 0, 6, 39
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDocNew\steps\selectWorkflow\selectWorkflowBoxes\SelectWorkflowBoxes.jsx", "JavaScript JSX", 0, 0, 0, 377, 0, 11, 32, 420
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDocNew\steps\selectWorkflow\selectWorkflowBoxes\infoBoxes.module.css", "CSS", 0, 0, 0, 0, 28, 46, 12, 86
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDocNew\steps\selectWorkflow\selectedWorkflow\SelectedWorkflows.jsx", "JavaScript JSX", 0, 0, 0, 83, 0, 0, 9, 92
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDocNew\steps\selectWorkflow\selectedWorkflow\selectedWorkflows.module.css", "CSS", 0, 0, 0, 0, 26, 0, 3, 29
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDocNew\steps\setProcessName\ProcessName.jsx", "JavaScript JSX", 0, 0, 0, 41, 0, 0, 8, 49
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDocNew\steps\setProcessName\ProcessName.module.css", "CSS", 0, 0, 0, 0, 38, 0, 7, 45
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDoc\SetWorkflowInDoc.jsx", "JavaScript JSX", 0, 0, 0, 69, 0, 2, 8, 79
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDoc\assignButton\AssignButton.jsx", "JavaScript JSX", 0, 0, 0, 22, 0, 0, 3, 25
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDoc\assignButton\assignButton.module.css", "CSS", 0, 0, 0, 0, 17, 0, 1, 18
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDoc\contentMapOfDoc\ContentMapOfDoc.jsx", "JavaScript JSX", 0, 0, 0, 76, 0, 38, 14, 128
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDoc\contentMapOfDoc\contentMapOfDoc.module.css", "CSS", 0, 0, 0, 0, 79, 1, 10, 90
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDoc\contents\Contents.jsx", "JavaScript JSX", 0, 0, 0, 178, 0, 35, 13, 226
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDoc\contents\contents.module.css", "CSS", 0, 0, 0, 0, 84, 2, 15, 101
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDoc\customerSupport\CustomerSupport.jsx", "JavaScript JSX", 0, 0, 0, 79, 0, 0, 7, 86
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDoc\customerSupport\customerSupport.module.css", "CSS", 0, 0, 0, 0, 130, 2, 18, 150
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDoc\customerSupport\swiper.css", "CSS", 0, 0, 0, 0, 18, 0, 4, 22
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDoc\formLayout\FormLayout.jsx", "JavaScript JSX", 0, 0, 0, 16, 0, 1, 5, 22
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDoc\formLayout\formLayout.module.css", "CSS", 0, 0, 0, 0, 35, 0, 4, 39
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDoc\globalStyles.css", "CSS", 0, 0, 0, 0, 30, 0, 7, 37
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDoc\select\Select.jsx", "JavaScript JSX", 0, 0, 0, 19, 0, 0, 3, 22
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDoc\select\select.module.css", "CSS", 0, 0, 0, 0, 16, 0, 1, 17
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDoc\setWorkflowInDoc.module.css", "CSS", 0, 0, 0, 0, 49, 0, 7, 56
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDoc\steps\checkErrors\CheckErrors.jsx", "JavaScript JSX", 0, 0, 0, 55, 0, 0, 6, 61
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDoc\steps\checkErrors\checkErrors.module.css", "CSS", 0, 0, 0, 0, 30, 0, 6, 36
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDoc\steps\checkErrors\infoTable\InfoTable.jsx", "JavaScript JSX", 0, 0, 0, 248, 0, 1, 16, 265
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDoc\steps\checkErrors\infoTable\infoTable.module.css", "CSS", 0, 0, 0, 0, 40, 0, 8, 48
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDoc\steps\connectWebflowToDoc\ConnectWorkFlowToDoc.jsx", "JavaScript JSX", 0, 0, 0, 181, 0, 17, 25, 223
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDoc\steps\connectWebflowToDoc\assignForms\forms\assignDocumentMap\AssignDocumentMap.jsx", "JavaScript JSX", 0, 0, 0, 52, 0, 0, 7, 59
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDoc\steps\connectWebflowToDoc\assignForms\forms\assignLocation\AssignLocation.jsx", "JavaScript JSX", 0, 0, 0, 126, 0, 1, 13, 140
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDoc\steps\connectWebflowToDoc\assignForms\forms\assignTask\AssignTask.jsx", "JavaScript JSX", 0, 0, 0, 141, 0, 0, 36, 177
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDoc\steps\connectWebflowToDoc\assignForms\forms\assignTime\AssignTimes.jsx", "JavaScript JSX", 0, 0, 0, 164, 0, 0, 19, 183
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDoc\steps\connectWebflowToDoc\connectWorkFlowToDoc.module.css", "CSS", 0, 0, 0, 0, 140, 33, 20, 193
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDoc\steps\connectWebflowToDoc\dropdown\Dropdown.jsx", "JavaScript JSX", 0, 0, 0, 64, 0, 6, 8, 78
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDoc\steps\connectWebflowToDoc\dropdown\dropdown.module.css", "CSS", 0, 0, 0, 0, 59, 1, 11, 71
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDoc\steps\processDocument\ProcessDocument.jsx", "JavaScript JSX", 0, 0, 0, 378, 0, 1, 32, 411
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDoc\steps\processDocument\processDocument.module.css", "CSS", 0, 0, 0, 0, 254, 3, 39, 296
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDoc\steps\selectDoc\SelectDoc.jsx", "JavaScript JSX", 0, 0, 0, 90, 0, 7, 11, 108
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDoc\steps\selectDoc\selectDoc.module.css", "CSS", 0, 0, 0, 0, 52, 1, 8, 61
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDoc\steps\selectDoc\swiper.css", "CSS", 0, 0, 0, 0, 32, 0, 6, 38
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDoc\steps\selectWorkflow\SelectWorkflow.jsx", "JavaScript JSX", 0, 0, 0, 41, 0, 3, 6, 50
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDoc\steps\selectWorkflow\selectWorkflow.module.css", "CSS", 0, 0, 0, 0, 6, 0, 1, 7
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDoc\steps\selectWorkflow\workFlowSwiper\WorkflowSwiper.jsx", "JavaScript JSX", 0, 0, 0, 57, 0, 5, 10, 72
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDoc\steps\selectWorkflow\workFlowSwiper\swiper.css", "CSS", 0, 0, 0, 0, 33, 2, 6, 41
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDoc\steps\selectWorkflow\workFlowSwiper\workFlowSwiper.module.css", "CSS", 0, 0, 0, 0, 20, 0, 3, 23
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDoc\steps\selectWorkflow\ınfoBoxes\InfoBoxes.jsx", "JavaScript JSX", 0, 0, 0, 297, 0, 19, 27, 343
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\setWorkFlowInDoc\steps\selectWorkflow\ınfoBoxes\infoBoxes.module.css", "CSS", 0, 0, 0, 0, 18, 53, 11, 82
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\skeloton\Skeleton.jsx", "JavaScript JSX", 0, 0, 0, 12, 0, 0, 3, 15
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\skeloton\skeleton.module.css", "CSS", 0, 0, 0, 0, 33, 0, 6, 39
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\spinner\Spinner.jsx", "JavaScript JSX", 0, 0, 0, 76, 0, 0, 5, 81
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\spinner\spinner.module.css", "CSS", 0, 0, 0, 0, 89, 0, 12, 101
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\styledComponents\styledComponents.js", "JavaScript", 31, 0, 0, 0, 0, 0, 2, 33
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\submitButton\SubmitButton.jsx", "JavaScript JSX", 0, 0, 0, 26, 0, 0, 5, 31
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\submitButton\submitButton.module.css", "CSS", 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\workflowAiSettings\WorkflowAiSettings.jsx", "JavaScript JSX", 0, 0, 0, 110, 0, 2, 12, 124
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\workflowAiSettings\enabledDisabkedProcess\EnabledDisabkedProcess.jsx", "JavaScript JSX", 0, 0, 0, 402, 0, 3, 39, 444
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\workflowAiSettings\enabledProcess\EnabledProcess.jsx", "JavaScript JSX", 0, 0, 0, 277, 0, 53, 37, 367
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\workflowAiSettings\teamInWorkflowAi\TeamsInWorkflowAi.jsx", "JavaScript JSX", 0, 0, 0, 473, 0, 22, 39, 534
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\workflowAiSettings\themes\Themes.jsx", "JavaScript JSX", 0, 0, 0, 76, 0, 0, 6, 82
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\workflowAiSettings\themes\themes.module.css", "CSS", 0, 0, 0, 0, 12, 0, 1, 13
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\workflowAiSettings\veriables.js", "JavaScript", 666, 0, 0, 0, 0, 108, 40, 814
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\components\workflowAiSettings\workflowAiSettings.module.css", "CSS", 0, 0, 0, 0, 76, 4, 14, 94
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\contexts\AppContext.js", "JavaScript", 58, 0, 0, 0, 0, 523, 6, 587
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\contexts\README.md", "Markdown", 0, 2, 0, 0, 0, 0, 2, 4
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\contexts\UserContext.js", "JavaScript", 11, 0, 0, 0, 0, 0, 5, 16
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\features\app\appSlice.js", "JavaScript", 838, 0, 0, 0, 0, 10, 32, 880
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\features\app\asyncThunks.js", "JavaScript", 14, 0, 0, 0, 0, 0, 4, 18
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\features\auth\asyncThunks.js", "JavaScript", 36, 0, 0, 0, 0, 0, 9, 45
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\features\auth\authSlice.js", "JavaScript", 68, 0, 0, 0, 0, 4, 6, 78
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\features\document\asyncThunks.js", "JavaScript", 162, 0, 0, 0, 0, 1, 31, 194
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\features\document\documentSlice.js", "JavaScript", 160, 0, 0, 0, 0, 9, 5, 174
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\features\favorites\asyncThunks.js", "JavaScript", 22, 0, 0, 0, 0, 0, 6, 28
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\features\favorites\favoritesSlice.js", "JavaScript", 38, 0, 0, 0, 0, 3, 6, 47
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\features\settings\asyncThunks.js", "JavaScript", 42, 0, 0, 0, 0, 0, 9, 51
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\features\settings\settingSlice.js", "JavaScript", 56, 0, 0, 0, 0, 4, 5, 65
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\features\template\asyncThunks.js", "JavaScript", 103, 0, 0, 0, 0, 0, 27, 130
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\features\template\templateSlice.js", "JavaScript", 89, 0, 0, 0, 0, 6, 5, 100
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\features\workflow\asyncTHunks.js", "JavaScript", 121, 0, 0, 0, 0, 4, 30, 155
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\features\workflow\workflowsSlice.js", "JavaScript", 110, 0, 0, 0, 0, 10, 6, 126
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\hooks\README.md", "Markdown", 0, 2, 0, 0, 0, 0, 2, 4
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\hooks\useChangeElementPropertyOnScroll.js", "JavaScript", 20, 0, 0, 0, 0, 8, 9, 37
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\hooks\useClickInside.js", "JavaScript", 13, 0, 0, 0, 0, 0, 7, 20
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\hooks\useCloseElementOnEscapeKeyClick.js", "JavaScript", 13, 0, 0, 0, 0, 0, 6, 19
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\hooks\useDowellLogin.js", "JavaScript", 117, 0, 0, 0, 0, 26, 29, 172
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\hooks\useScrollPosition.js", "JavaScript", 14, 0, 0, 0, 0, 0, 5, 19
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\hooks\useWindowSize.js", "JavaScript", 20, 0, 0, 0, 0, 8, 3, 31
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\httpCommon\httpCommon.js", "JavaScript", 36, 0, 0, 0, 0, 0, 14, 50
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\i18n.js", "JavaScript", 40, 0, 0, 0, 0, 0, 7, 47
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\index.css", "CSS", 0, 0, 0, 0, 68, 1, 10, 79
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\index.js", "JavaScript", 32, 0, 0, 0, 0, 3, 3, 38
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\layouts\README.md", "Markdown", 0, 5, 0, 0, 0, 0, 3, 8
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\layouts\WorkflowLayout\WorkflowLayout.js", "JavaScript", 377, 0, 0, 0, 0, 5, 29, 411
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\layouts\WorkflowLayout\style.css", "CSS", 0, 0, 0, 0, 27, 0, 3, 30
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\layouts\WorkflowLayout\workflowLayout.module.css", "CSS", 0, 0, 0, 0, 199, 8, 28, 235
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\layouts\collapse\Collapse.jsx", "JavaScript JSX", 0, 0, 0, 31, 0, 1, 6, 38
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\App\WorkflowApp.js", "JavaScript", 495, 0, 0, 0, 0, 88, 39, 622
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\App\style.css", "CSS", 0, 0, 0, 0, 33, 0, 1, 34
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\App\workflowApp.module.css", "CSS", 0, 0, 0, 0, 60, 0, 8, 68
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\ConstructionPage\ConstructionPage.jsx", "JavaScript JSX", 0, 0, 0, 13, 0, 0, 4, 17
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\ConstructionPage\style.module.css", "CSS", 0, 0, 0, 0, 23, 0, 3, 26
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Documents\AllDocumentsPage\DocumentsPage.js", "JavaScript", 185, 0, 0, 0, 0, 14, 15, 214
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Documents\AllDocumentsPage\documentsPage.module.css", "CSS", 0, 0, 0, 0, 55, 0, 7, 62
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Documents\AllDocumentsPage\style.css", "CSS", 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Documents\Documents\Documents.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 10, 3, 13
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Documents\Documents\documents.module.css", "CSS", 0, 0, 0, 0, 0, 0, 2, 2
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Documents\DraftsDoc\DraftsDoc.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 10, 3, 13
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Documents\DraftsDoc\rejected.module.css", "CSS", 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Documents\NewDocumentPage\CreateNewDocumentPage.js", "JavaScript", 7, 0, 0, 0, 0, 0, 3, 10
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Documents\NewDocumentPage\style.css", "CSS", 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Documents\ProcessDocumentsPage\ProcessDocumentsPage.js", "JavaScript", 7, 0, 0, 0, 0, 0, 3, 10
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Documents\ProcessDocumentsPage\style.css", "CSS", 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Documents\RejectedDocuments\RejectedDocumentsPage.js", "JavaScript", 7, 0, 0, 0, 0, 0, 3, 10
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Documents\RejectedDocuments\style.css", "CSS", 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Documents\SignDocumentPage\SignDocumentsPage.js", "JavaScript", 7, 0, 0, 0, 0, 0, 3, 10
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Documents\SignDocumentPage\style.css", "CSS", 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Folders\FolderPage.jsx", "JavaScript JSX", 0, 0, 0, 74, 0, 3, 10, 87
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Folders\FoldersPage.jsx", "JavaScript JSX", 0, 0, 0, 40, 0, 0, 6, 46
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Folders\modals\FolderModal.jsx", "JavaScript JSX", 0, 0, 0, 5, 0, 0, 3, 8
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Folders\modals\FoldersModal.jsx", "JavaScript JSX", 0, 0, 0, 732, 0, 20, 53, 805
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Folders\modals\folders_modal.module.css", "CSS", 0, 0, 0, 0, 168, 4, 32, 204
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Landing\Home.js", "JavaScript", 22, 0, 0, 0, 0, 176, 8, 206
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Landing\home.css", "CSS", 0, 0, 0, 0, 34, 0, 1, 35
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Notifications\NotificationsPage.js", "JavaScript", 7, 0, 0, 0, 0, 0, 3, 10
"c:\Users\SELENE\Desktop\Web Dev\Do Well\100018-dowellWorkflowAi-testing\src\pages\Notifications\style.css", "CSS", 0, 0, 0, 0, 0, 0, 1, 1
